userId,recommendations
404,"[Row(movieId=83411, rating=6.184832572937012), Row(movieId=83359, rating=6.184832572937012), Row(movieId=83318, rating=6.184832572937012), Row(movieId=67504, rating=6.184832572937012), Row(movieId=26084, rating=5.575893402099609), Row(movieId=72647, rating=5.566349029541016), Row(movieId=31547, rating=5.566349029541016), Row(movieId=26400, rating=5.566349029541016), Row(movieId=25764, rating=5.566349029541016), Row(movieId=8797, rating=5.566349029541016)]"
405,"[Row(movieId=2563, rating=5.628338813781738), Row(movieId=83411, rating=5.101223468780518), Row(movieId=83359, rating=5.101223468780518), Row(movieId=83318, rating=5.101223468780518), Row(movieId=67504, rating=5.101223468780518), Row(movieId=26472, rating=5.053536891937256), Row(movieId=132333, rating=5.027848720550537), Row(movieId=5490, rating=5.027848720550537), Row(movieId=8535, rating=5.01760721206665), Row(movieId=4518, rating=5.0073771476745605)]"
406,"[Row(movieId=83411, rating=5.767121315002441), Row(movieId=83359, rating=5.767121315002441), Row(movieId=83318, rating=5.767121315002441), Row(movieId=67504, rating=5.767121315002441), Row(movieId=72647, rating=5.190410137176514), Row(movieId=31547, rating=5.190410137176514), Row(movieId=26400, rating=5.190410137176514), Row(movieId=25764, rating=5.190410137176514), Row(movieId=8797, rating=5.190410137176514), Row(movieId=8609, rating=5.190410137176514)]"
407,"[Row(movieId=83411, rating=6.207146644592285), Row(movieId=83359, rating=6.207146644592285), Row(movieId=83318, rating=6.207146644592285), Row(movieId=67504, rating=6.207146644592285), Row(movieId=72647, rating=5.586431980133057), Row(movieId=31547, rating=5.586431980133057), Row(movieId=26400, rating=5.586431980133057), Row(movieId=25764, rating=5.586431980133057), Row(movieId=8797, rating=5.586431980133057), Row(movieId=8609, rating=5.586431980133057)]"
408,"[Row(movieId=26472, rating=5.360151767730713), Row(movieId=1192, rating=5.27584981918335), Row(movieId=83411, rating=5.242400169372559), Row(movieId=83359, rating=5.242400169372559), Row(movieId=83318, rating=5.242400169372559), Row(movieId=67504, rating=5.242400169372559), Row(movieId=206, rating=5.2318572998046875), Row(movieId=162, rating=5.118215084075928), Row(movieId=8751, rating=5.010144233703613), Row(movieId=8197, rating=4.996312141418457)]"
409,"[Row(movieId=83411, rating=5.990209579467773), Row(movieId=83359, rating=5.990209579467773), Row(movieId=83318, rating=5.990209579467773), Row(movieId=67504, rating=5.990209579467773), Row(movieId=72647, rating=5.391188144683838), Row(movieId=31547, rating=5.391188144683838), Row(movieId=26400, rating=5.391188144683838), Row(movieId=25764, rating=5.391188144683838), Row(movieId=8797, rating=5.391188144683838), Row(movieId=8609, rating=5.391188144683838)]"
410,"[Row(movieId=1352, rating=5.963358402252197), Row(movieId=89904, rating=5.860382080078125), Row(movieId=85179, rating=5.537047386169434), Row(movieId=6959, rating=5.525221347808838), Row(movieId=482, rating=5.461658477783203), Row(movieId=1194, rating=5.438316345214844), Row(movieId=160590, rating=5.402372360229492), Row(movieId=148881, rating=5.402372360229492), Row(movieId=139757, rating=5.402372360229492), Row(movieId=139116, rating=5.402372360229492)]"
411,"[Row(movieId=2275, rating=5.689918518066406), Row(movieId=83411, rating=5.631760120391846), Row(movieId=83359, rating=5.631760120391846), Row(movieId=83318, rating=5.631760120391846), Row(movieId=67504, rating=5.631760120391846), Row(movieId=501, rating=5.592740535736084), Row(movieId=4518, rating=5.391290664672852), Row(movieId=1232, rating=5.390143394470215), Row(movieId=48322, rating=5.344454765319824), Row(movieId=66019, rating=5.326587200164795)]"
412,"[Row(movieId=8530, rating=4.9073309898376465), Row(movieId=1352, rating=4.722908973693848), Row(movieId=2563, rating=4.667211055755615), Row(movieId=4357, rating=4.622744083404541), Row(movieId=2443, rating=4.605647563934326), Row(movieId=80839, rating=4.555032730102539), Row(movieId=68269, rating=4.555032730102539), Row(movieId=48791, rating=4.555032730102539), Row(movieId=41573, rating=4.555032730102539), Row(movieId=79824, rating=4.512399673461914)]"
413,"[Row(movieId=83411, rating=5.382613182067871), Row(movieId=83359, rating=5.382613182067871), Row(movieId=83318, rating=5.382613182067871), Row(movieId=67504, rating=5.382613182067871), Row(movieId=8530, rating=5.282616138458252), Row(movieId=65037, rating=5.148647308349609), Row(movieId=2563, rating=5.120974540710449), Row(movieId=76173, rating=5.005115032196045), Row(movieId=31435, rating=4.99860143661499), Row(movieId=8535, rating=4.985101699829102)]"
414,"[Row(movieId=83411, rating=5.145402431488037), Row(movieId=83359, rating=5.145402431488037), Row(movieId=83318, rating=5.145402431488037), Row(movieId=67504, rating=5.145402431488037), Row(movieId=72647, rating=4.630862236022949), Row(movieId=31547, rating=4.630862236022949), Row(movieId=26400, rating=4.630862236022949), Row(movieId=25764, rating=4.630862236022949), Row(movieId=8797, rating=4.630862236022949), Row(movieId=8609, rating=4.630862236022949)]"
415,"[Row(movieId=8535, rating=5.518519878387451), Row(movieId=4357, rating=5.339096546173096), Row(movieId=2563, rating=5.147103786468506), Row(movieId=3216, rating=5.108465194702148), Row(movieId=2961, rating=5.067735195159912), Row(movieId=83411, rating=5.060417652130127), Row(movieId=83359, rating=5.060417652130127), Row(movieId=83318, rating=5.060417652130127), Row(movieId=67504, rating=5.060417652130127), Row(movieId=2570, rating=5.014118194580078)]"
416,"[Row(movieId=83411, rating=5.122707366943359), Row(movieId=83359, rating=5.122707366943359), Row(movieId=83318, rating=5.122707366943359), Row(movieId=67504, rating=5.122707366943359), Row(movieId=8530, rating=4.821531772613525), Row(movieId=3216, rating=4.75823974609375), Row(movieId=54328, rating=4.663408279418945), Row(movieId=72647, rating=4.61043643951416), Row(movieId=31547, rating=4.61043643951416), Row(movieId=26400, rating=4.61043643951416)]"
417,"[Row(movieId=3216, rating=5.509695529937744), Row(movieId=83411, rating=5.370288372039795), Row(movieId=83359, rating=5.370288372039795), Row(movieId=83318, rating=5.370288372039795), Row(movieId=67504, rating=5.370288372039795), Row(movieId=3030, rating=5.280662536621094), Row(movieId=97957, rating=5.260674476623535), Row(movieId=27178, rating=4.98895788192749), Row(movieId=1289, rating=4.945362567901611), Row(movieId=26084, rating=4.886097431182861)]"
418,"[Row(movieId=8530, rating=5.016312122344971), Row(movieId=65037, rating=4.970307350158691), Row(movieId=76173, rating=4.964547157287598), Row(movieId=26084, rating=4.896295070648193), Row(movieId=31435, rating=4.873382091522217), Row(movieId=31903, rating=4.857409477233887), Row(movieId=3015, rating=4.847222328186035), Row(movieId=79091, rating=4.809265613555908), Row(movieId=5414, rating=4.8065714836120605), Row(movieId=71838, rating=4.734560489654541)]"
419,"[Row(movieId=83411, rating=5.357510566711426), Row(movieId=83359, rating=5.357510566711426), Row(movieId=83318, rating=5.357510566711426), Row(movieId=67504, rating=5.357510566711426), Row(movieId=72647, rating=4.821759223937988), Row(movieId=31547, rating=4.821759223937988), Row(movieId=26400, rating=4.821759223937988), Row(movieId=25764, rating=4.821759223937988), Row(movieId=8797, rating=4.821759223937988), Row(movieId=8609, rating=4.821759223937988)]"
420,"[Row(movieId=83411, rating=5.628971576690674), Row(movieId=83359, rating=5.628971576690674), Row(movieId=83318, rating=5.628971576690674), Row(movieId=67504, rating=5.628971576690674), Row(movieId=72647, rating=5.066073894500732), Row(movieId=31547, rating=5.066073894500732), Row(movieId=26400, rating=5.066073894500732), Row(movieId=25764, rating=5.066073894500732), Row(movieId=8797, rating=5.066073894500732), Row(movieId=8609, rating=5.066073894500732)]"
421,"[Row(movieId=73290, rating=4.667414665222168), Row(movieId=83411, rating=4.576902866363525), Row(movieId=83359, rating=4.576902866363525), Row(movieId=83318, rating=4.576902866363525), Row(movieId=67504, rating=4.576902866363525), Row(movieId=26974, rating=4.574924468994141), Row(movieId=70533, rating=4.539556503295898), Row(movieId=3260, rating=4.513794422149658), Row(movieId=1824, rating=4.4644317626953125), Row(movieId=3216, rating=4.436277389526367)]"
422,"[Row(movieId=83411, rating=5.803122043609619), Row(movieId=83359, rating=5.803122043609619), Row(movieId=83318, rating=5.803122043609619), Row(movieId=67504, rating=5.803122043609619), Row(movieId=8751, rating=5.239518165588379), Row(movieId=72647, rating=5.222809791564941), Row(movieId=31547, rating=5.222809791564941), Row(movieId=26400, rating=5.222809791564941), Row(movieId=25764, rating=5.222809791564941), Row(movieId=8797, rating=5.222809791564941)]"
423,"[Row(movieId=83411, rating=5.613708972930908), Row(movieId=83359, rating=5.613708972930908), Row(movieId=83318, rating=5.613708972930908), Row(movieId=67504, rating=5.613708972930908), Row(movieId=72647, rating=5.052338123321533), Row(movieId=31547, rating=5.052338123321533), Row(movieId=26400, rating=5.052338123321533), Row(movieId=25764, rating=5.052338123321533), Row(movieId=8797, rating=5.052338123321533), Row(movieId=8609, rating=5.052338123321533)]"
424,"[Row(movieId=83411, rating=4.872756481170654), Row(movieId=83359, rating=4.872756481170654), Row(movieId=83318, rating=4.872756481170654), Row(movieId=67504, rating=4.872756481170654), Row(movieId=1232, rating=4.667076587677002), Row(movieId=2318, rating=4.571463584899902), Row(movieId=7064, rating=4.519665718078613), Row(movieId=1192, rating=4.44176721572876), Row(movieId=1223, rating=4.430236339569092), Row(movieId=8751, rating=4.413898468017578)]"
425,"[Row(movieId=83411, rating=5.014904975891113), Row(movieId=83359, rating=5.014904975891113), Row(movieId=83318, rating=5.014904975891113), Row(movieId=67504, rating=5.014904975891113), Row(movieId=72647, rating=4.5134148597717285), Row(movieId=31547, rating=4.5134148597717285), Row(movieId=26400, rating=4.5134148597717285), Row(movieId=25764, rating=4.5134148597717285), Row(movieId=8797, rating=4.5134148597717285), Row(movieId=8609, rating=4.5134148597717285)]"
426,"[Row(movieId=65037, rating=4.747267723083496), Row(movieId=76173, rating=4.68850564956665), Row(movieId=8530, rating=4.679567813873291), Row(movieId=26084, rating=4.641562461853027), Row(movieId=31435, rating=4.625637054443359), Row(movieId=106471, rating=4.474634647369385), Row(movieId=83411, rating=4.452707290649414), Row(movieId=83359, rating=4.452707290649414), Row(movieId=83318, rating=4.452707290649414), Row(movieId=67504, rating=4.452707290649414)]"
427,"[Row(movieId=83411, rating=5.863786697387695), Row(movieId=83359, rating=5.863786697387695), Row(movieId=83318, rating=5.863786697387695), Row(movieId=67504, rating=5.863786697387695), Row(movieId=72647, rating=5.277408123016357), Row(movieId=31547, rating=5.277408123016357), Row(movieId=26400, rating=5.277408123016357), Row(movieId=25764, rating=5.277408123016357), Row(movieId=8797, rating=5.277408123016357), Row(movieId=8609, rating=5.277408123016357)]"
428,"[Row(movieId=83411, rating=5.767307758331299), Row(movieId=83359, rating=5.767307758331299), Row(movieId=83318, rating=5.767307758331299), Row(movieId=67504, rating=5.767307758331299), Row(movieId=3216, rating=5.190683841705322), Row(movieId=72647, rating=5.190577030181885), Row(movieId=31547, rating=5.190577030181885), Row(movieId=26400, rating=5.190577030181885), Row(movieId=25764, rating=5.190577030181885), Row(movieId=8797, rating=5.190577030181885)]"
429,"[Row(movieId=123, rating=3.323345899581909), Row(movieId=27773, rating=3.277785062789917), Row(movieId=4941, rating=3.1989471912384033), Row(movieId=1352, rating=3.112036943435669), Row(movieId=3216, rating=3.0818419456481934), Row(movieId=132333, rating=3.018706798553467), Row(movieId=5490, rating=3.018706798553467), Row(movieId=73344, rating=3.00756573677063), Row(movieId=1939, rating=3.005782127380371), Row(movieId=2563, rating=2.983746290206909)]"
430,"[Row(movieId=83411, rating=5.752785682678223), Row(movieId=83359, rating=5.752785682678223), Row(movieId=83318, rating=5.752785682678223), Row(movieId=67504, rating=5.752785682678223), Row(movieId=3216, rating=5.363363265991211), Row(movieId=6063, rating=5.341210842132568), Row(movieId=72647, rating=5.177507400512695), Row(movieId=31547, rating=5.177507400512695), Row(movieId=26400, rating=5.177507400512695), Row(movieId=25764, rating=5.177507400512695)]"
431,"[Row(movieId=83411, rating=6.04027795791626), Row(movieId=83359, rating=6.04027795791626), Row(movieId=83318, rating=6.04027795791626), Row(movieId=67504, rating=6.04027795791626), Row(movieId=72647, rating=5.43625020980835), Row(movieId=31547, rating=5.43625020980835), Row(movieId=26400, rating=5.43625020980835), Row(movieId=25764, rating=5.43625020980835), Row(movieId=8797, rating=5.43625020980835), Row(movieId=8609, rating=5.43625020980835)]"
432,"[Row(movieId=83411, rating=5.768838405609131), Row(movieId=83359, rating=5.768838405609131), Row(movieId=83318, rating=5.768838405609131), Row(movieId=67504, rating=5.768838405609131), Row(movieId=65037, rating=5.738016605377197), Row(movieId=76173, rating=5.615769863128662), Row(movieId=31435, rating=5.586839199066162), Row(movieId=54328, rating=5.5490031242370605), Row(movieId=8530, rating=5.54467248916626), Row(movieId=26084, rating=5.439805030822754)]"
433,"[Row(movieId=83411, rating=5.907707691192627), Row(movieId=83359, rating=5.907707691192627), Row(movieId=83318, rating=5.907707691192627), Row(movieId=67504, rating=5.907707691192627), Row(movieId=3216, rating=5.487044334411621), Row(movieId=72647, rating=5.316937446594238), Row(movieId=31547, rating=5.316937446594238), Row(movieId=26400, rating=5.316937446594238), Row(movieId=25764, rating=5.316937446594238), Row(movieId=8797, rating=5.316937446594238)]"
434,"[Row(movieId=4903, rating=5.223135471343994), Row(movieId=83411, rating=5.164490222930908), Row(movieId=83359, rating=5.164490222930908), Row(movieId=83318, rating=5.164490222930908), Row(movieId=67504, rating=5.164490222930908), Row(movieId=71033, rating=5.129479885101318), Row(movieId=8751, rating=4.897265434265137), Row(movieId=3030, rating=4.842392921447754), Row(movieId=549, rating=4.790740489959717), Row(movieId=26587, rating=4.774579048156738)]"
435,"[Row(movieId=83411, rating=6.108287334442139), Row(movieId=83359, rating=6.108287334442139), Row(movieId=83318, rating=6.108287334442139), Row(movieId=67504, rating=6.108287334442139), Row(movieId=72647, rating=5.4974589347839355), Row(movieId=31547, rating=5.4974589347839355), Row(movieId=26400, rating=5.4974589347839355), Row(movieId=25764, rating=5.4974589347839355), Row(movieId=8797, rating=5.4974589347839355), Row(movieId=8609, rating=5.4974589347839355)]"
436,"[Row(movieId=83411, rating=5.6479926109313965), Row(movieId=83359, rating=5.6479926109313965), Row(movieId=83318, rating=5.6479926109313965), Row(movieId=67504, rating=5.6479926109313965), Row(movieId=72647, rating=5.083193302154541), Row(movieId=31547, rating=5.083193302154541), Row(movieId=26400, rating=5.083193302154541), Row(movieId=25764, rating=5.083193302154541), Row(movieId=8797, rating=5.083193302154541), Row(movieId=8609, rating=5.083193302154541)]"
